LoanID,CustomerID,LoanAmount,InterestRate,TermMonths,OriginationDate,Status,RiskGradeAtOrigination
6658,9040,292178.0,10.34,24,2020-02-16,Current,C
6659,10889,322579.0,9.24,24,2019-01-23,Current,C
6660,6488,165555.0,10.29,48,2018-05-13,PaidOff,E
6661,3877,58982.0,4.63,36,2015-01-21,PaidOff,B
6662,6304,7382.0,4.45,48,2018-04-30,Current,B
6663,4282,830940.0,5.56,36,2023-04-10,Current,C
6664,3107,40108.0,7.3,48,2017-09-10,Current,D
6665,7072,251030.0,7.15,48,2018-08-28,PaidOff,D
6666,2982,17230.0,5.1,36,2015-11-27,Current,C
6667,4650,7640.0,5.59,36,2015-12-13,PaidOff,A
6668,8341,77205.0,6.93,36,2019-05-22,Current,B
6669,9471,58348.0,6.78,48,2024-07-20,Current,D
6670,9803,89509.0,6.22,36,2015-02-18,PaidOff,C
6671,1832,55345.0,6.06,36,2016-04-21,Current,C
6672,10502,18718.0,6.16,36,2023-07-21,PaidOff,C
6673,8958,8403.0,5.05,48,2024-10-02,PaidOff,C
6674,10803,31125.0,9.73,36,2019-09-11,PaidOff,B
6675,10331,10772.0,8.34,48,2024-02-21,PaidOff,D
6676,2821,245830.0,6.8,12,2022-03-31,PaidOff,A
6677,9878,5698.0,4.08,24,2023-04-22,Current,C
6678,5003,65584.0,4.02,36,2020-04-07,Current,B
6679,3080,8049.0,8.75,24,2020-12-29,Current,C
6680,7749,20713.0,7.56,60,2017-05-14,Current,C
6681,6342,49574.0,8.4,36,2016-03-13,PaidOff,D
6682,3070,127130.0,12.27,24,2021-11-09,Defaulted,D
6683,10069,73665.0,4.96,36,2018-09-10,Defaulted,B
6684,8067,101086.0,9.2,36,2017-11-05,PaidOff,D
6685,10642,7450.0,6.66,48,2016-02-29,PaidOff,C
6686,8422,14230.0,6.77,36,2021-03-18,Current,B
6687,5309,62826.0,4.93,60,2018-01-13,PaidOff,C
6688,8684,71052.0,10.51,36,2017-01-03,Current,D
6689,4469,36264.0,7.33,36,2020-10-17,Current,D
6690,8686,31361.0,6.01,24,2021-04-04,PaidOff,B
6691,10810,57813.0,7.01,48,2017-08-11,PaidOff,A
6692,5354,66113.0,4.91,48,2017-12-03,Current,A
6693,4025,110665.0,5.82,48,2015-10-29,PaidOff,B
6694,7924,10575.0,7.09,36,2017-04-16,Current,B
6695,8481,51132.0,7.55,24,2021-07-30,Current,A
6696,8285,73887.0,6.68,36,2017-04-25,Current,C
6697,5846,119556.0,5.34,36,2023-12-11,Current,B
6698,1418,91330.0,6.75,36,2015-12-27,PaidOff,E
6699,7339,27130.0,6.73,60,2021-07-05,PaidOff,B
6700,8116,9711.0,5.38,60,2017-04-01,Current,C
6701,4123,118808.0,4.03,48,2020-02-17,Current,B
6702,7401,36933.0,8.79,48,2023-04-27,Current,D
6703,10227,7416.0,9.07,12,2017-06-05,PaidOff,C
6704,7657,30855.0,7.51,48,2019-12-29,Current,D
6705,5902,46481.0,8.0,24,2023-12-14,PaidOff,A
6706,1207,346057.0,6.94,36,2021-08-31,Current,A
6707,1239,58046.0,11.02,24,2017-09-16,PaidOff,D
6708,2586,96022.0,6.35,36,2015-06-10,PaidOff,B
6709,10251,26457.0,7.45,48,2022-03-05,PaidOff,D
6710,2478,49621.0,7.16,36,2016-12-07,PaidOff,C
6711,6565,7027.0,4.98,36,2017-04-02,Current,A
6712,7030,8151.0,7.3,24,2023-07-17,PaidOff,C
6713,6945,126185.0,7.44,48,2023-05-11,PaidOff,C
6714,7886,118480.0,9.24,24,2018-03-14,PaidOff,C
6715,8586,48232.0,5.65,36,2019-08-09,PaidOff,A
6716,9244,6991.0,6.44,36,2021-04-12,Current,E
6717,3153,30720.0,7.75,12,2021-08-21,Current,A
6718,9050,30604.0,5.28,36,2024-08-25,Current,C
6719,4032,232376.0,6.03,36,2016-08-26,PaidOff,B
6720,5844,14781.0,8.38,48,2018-06-13,PaidOff,D
6721,6491,12176.0,8.95,36,2018-09-17,PaidOff,D
6722,6238,12786.0,6.36,36,2016-04-11,PaidOff,E
6723,5681,16837.0,5.71,24,2016-01-08,Current,B
6724,5119,25678.0,7.27,36,2019-10-21,PaidOff,E
6725,9004,96526.0,5.61,24,2020-07-07,PaidOff,B
6726,9331,142401.0,7.04,36,2018-08-05,PaidOff,D
6727,6102,319628.0,7.18,48,2021-08-04,PaidOff,A
6728,4403,9805.0,5.79,36,2022-02-09,PaidOff,B
6729,9792,11646.0,12.6,36,2020-07-13,Current,E
6730,4860,356183.0,6.51,36,2018-12-08,PaidOff,B
6731,6049,52297.0,5.92,48,2015-06-16,PaidOff,C
6732,9616,34852.0,9.89,48,2016-05-17,PaidOff,E
6733,6638,69378.0,9.32,36,2024-04-27,Current,D
6734,7914,28097.0,8.69,60,2022-12-27,PaidOff,D
6735,3310,15288.0,8.17,36,2015-12-22,PaidOff,C
6736,7676,53210.0,11.53,24,2017-05-18,Current,D
6737,2166,16756.0,8.8,36,2021-08-12,Current,D
6738,1413,62348.0,9.08,48,2019-04-05,PaidOff,E
6739,3424,73376.0,8.1,24,2022-10-18,PaidOff,D
6740,9118,88367.0,7.58,36,2022-06-17,Current,E
6741,10272,15282.0,5.3,24,2023-06-15,Defaulted,B
6742,7875,89250.0,9.34,36,2021-03-01,Defaulted,E
6743,8110,79309.0,7.7,60,2017-02-06,PaidOff,D
6744,3012,36073.0,10.24,24,2022-08-12,PaidOff,E
6745,8623,5743.0,4.66,24,2023-05-01,PaidOff,C
6746,1069,46587.0,5.81,48,2019-05-14,PaidOff,D
6747,5930,77348.0,7.77,24,2020-03-14,PaidOff,D
6748,6582,18979.0,5.88,60,2022-12-14,Current,A
6749,3139,101618.0,9.21,36,2015-07-12,Current,B
6750,8900,12758.0,7.95,24,2016-10-03,Current,C
6751,1539,28301.0,9.05,36,2016-05-04,PaidOff,D
6752,6149,203688.0,9.47,24,2018-08-13,Current,E
6753,6297,128349.0,6.32,24,2024-08-13,PaidOff,C
6754,1697,16252.0,9.06,36,2022-10-28,Defaulted,E
6755,5619,125768.0,9.25,48,2023-03-04,Current,B
6756,4240,132974.0,7.2,36,2015-04-25,PaidOff,B
6757,6909,9116.0,7.39,36,2020-05-05,Current,D
6758,5283,7213.0,6.08,60,2015-04-10,Current,B
6759,8502,138598.0,8.33,48,2020-10-05,PaidOff,D
6760,10937,5592.0,6.92,36,2021-06-06,PaidOff,E
6761,8264,21095.0,8.17,36,2024-07-25,PaidOff,C
6762,10778,48290.0,6.63,36,2020-08-25,PaidOff,B
6763,3716,24229.0,6.9,36,2019-08-16,PaidOff,B
6764,9319,12065.0,4.91,24,2023-04-03,Current,B
6765,4975,59391.0,4.51,36,2018-12-06,PaidOff,D
6766,10644,105405.0,6.03,48,2015-02-10,Current,B
6767,9603,28414.0,4.38,12,2016-05-07,PaidOff,B
6768,3310,6938.0,4.12,60,2019-04-21,PaidOff,B
6769,6875,60276.0,7.76,48,2016-11-29,PaidOff,A
6770,5915,7499.0,6.16,48,2016-11-02,PaidOff,B
6771,2541,147041.0,11.09,36,2017-07-06,PaidOff,D
6772,5502,65325.0,8.94,36,2018-10-27,Current,D
6773,7392,63294.0,6.56,24,2024-01-10,PaidOff,A
6774,4163,61355.0,8.16,48,2019-06-08,Current,C
6775,6081,9984.0,9.22,36,2021-08-15,Current,C
6776,9635,54556.0,7.64,36,2022-08-03,PaidOff,D
6777,4232,232269.0,5.04,36,2023-05-21,PaidOff,A
6778,7636,73159.0,9.3,36,2020-12-20,PaidOff,C
6779,10687,9107.0,8.64,60,2024-01-03,PaidOff,C
6780,4470,12148.0,9.55,36,2015-07-03,PaidOff,E
6781,5094,31732.0,11.54,36,2020-10-01,Current,D
6782,4604,328451.0,8.96,48,2023-08-10,Current,D
6783,5693,8289.0,10.45,36,2015-08-19,Current,D
6784,5066,62775.0,4.98,36,2018-04-21,PaidOff,C
6785,6387,439312.0,7.07,36,2024-11-13,Current,C
6786,3444,226478.0,6.78,36,2015-12-29,Current,D
6787,7311,32101.0,7.27,36,2018-04-02,Current,D
6788,3033,302719.0,4.96,36,2019-09-13,PaidOff,C
6789,7423,10152.0,7.22,36,2016-07-01,PaidOff,B
6790,10393,6488.0,6.48,60,2024-07-24,Current,A
6791,3818,24173.0,4.74,24,2020-09-30,PaidOff,B
6792,6847,19064.0,7.53,48,2016-07-21,PaidOff,D
6793,5281,46454.0,5.71,36,2016-11-07,PaidOff,C
6794,6241,86287.0,7.49,24,2020-06-05,Current,B
6795,2915,138467.0,6.72,36,2022-08-27,PaidOff,A
6796,2868,55109.0,6.36,60,2017-01-13,PaidOff,E
6797,1182,145049.0,6.37,12,2015-07-16,Current,C
6798,6489,21810.0,8.13,48,2020-05-15,Defaulted,D
6799,3330,8539.0,5.81,12,2017-08-20,Current,C
6800,1265,7965.0,7.52,48,2019-12-14,PaidOff,C
6801,7376,79443.0,8.13,60,2015-04-14,PaidOff,C
6802,3838,53487.0,9.7,36,2023-12-09,PaidOff,E
6803,10140,79589.0,7.44,24,2021-10-07,Current,B
6804,8280,28589.0,9.0,60,2024-01-07,PaidOff,C
6805,6030,424099.0,6.99,24,2020-06-03,PaidOff,C
6806,4857,56412.0,5.13,36,2020-10-07,PaidOff,C
6807,7765,40239.0,6.21,36,2020-09-13,PaidOff,B
6808,8013,70553.0,5.45,36,2016-02-04,PaidOff,A
6809,9387,71479.0,8.63,36,2022-07-24,Current,D
6810,6672,11549.0,7.84,36,2017-05-16,PaidOff,C
6811,10905,7309.0,5.64,24,2018-11-22,PaidOff,D
6812,1864,62907.0,9.79,48,2016-02-25,PaidOff,C
6813,7249,35950.0,5.31,36,2019-09-01,PaidOff,D
6814,7644,1128024.0,4.26,24,2018-03-15,Current,C
6815,9764,223071.0,10.42,60,2017-04-27,Current,D
6816,1423,16958.0,6.75,48,2023-07-11,Current,A
6817,7505,38059.0,9.56,48,2018-07-09,PaidOff,B
6818,7774,10115.0,13.0,24,2022-03-21,PaidOff,D
6819,10502,23445.0,7.81,36,2022-09-01,Current,D
6820,5499,117814.0,10.64,12,2022-02-06,PaidOff,E
6821,9038,64116.0,8.15,60,2017-09-19,Current,A
6822,6552,199093.0,7.47,36,2022-05-22,PaidOff,C
6823,4793,13868.0,7.49,48,2016-03-08,PaidOff,B
6824,7017,19507.0,6.39,24,2022-12-18,Current,B
6825,5487,15945.0,7.81,36,2024-06-22,Defaulted,E
6826,8432,359488.0,7.79,36,2018-08-27,PaidOff,C
6827,6529,163099.0,9.07,12,2016-02-07,Defaulted,E
6828,5704,46518.0,8.87,36,2021-01-17,Defaulted,C
6829,3038,40081.0,5.98,36,2018-08-30,Current,A
6830,9876,87971.0,7.72,36,2016-07-17,PaidOff,A
6831,3697,171414.0,7.1,36,2021-10-06,Current,B
6832,9306,34811.0,10.68,36,2019-08-25,Current,C
6833,7080,118621.0,6.74,36,2020-04-12,PaidOff,B
6834,6432,315397.0,8.93,36,2020-02-11,PaidOff,D
6835,4932,189498.0,8.11,48,2020-06-20,Current,E
6836,5667,351788.0,4.94,24,2015-11-28,PaidOff,B
6837,4434,17219.0,9.03,24,2020-12-28,Defaulted,E
6838,9237,50886.0,6.01,24,2018-08-31,Current,B
6839,5767,13519.0,8.56,36,2015-08-10,Current,C
6840,9694,10675.0,9.25,36,2015-10-11,Defaulted,E
6841,8491,18994.0,6.14,24,2024-04-04,Current,B
6842,1591,34340.0,5.1,24,2017-01-13,PaidOff,D
6843,1367,81774.0,6.65,36,2024-01-18,Current,A
6844,1146,9529.0,6.09,36,2015-12-23,Current,C
6845,8289,149364.0,8.71,36,2020-07-17,PaidOff,C
6846,1702,54949.0,5.16,36,2024-03-28,PaidOff,B
6847,3308,1254227.0,6.97,36,2019-02-10,Defaulted,D
6848,4056,36224.0,5.09,36,2022-10-05,Defaulted,E
6849,7851,16047.0,5.33,36,2015-11-21,PaidOff,C
6850,10921,36205.0,7.29,48,2017-08-31,PaidOff,C
6851,5528,5350.0,8.12,36,2022-09-20,Current,A
6852,2264,423228.0,8.48,36,2019-05-12,Current,C
6853,10024,18145.0,4.09,36,2015-10-08,Current,A
6854,7243,8867.0,11.42,36,2017-04-03,PaidOff,E
6855,5827,49286.0,4.28,36,2018-01-16,PaidOff,A
6856,6652,31646.0,5.07,36,2016-01-26,Current,A
6857,7023,87175.0,8.18,12,2019-09-06,Current,A
6858,3309,43150.0,6.03,36,2022-07-05,Current,D
6859,4637,15696.0,9.09,36,2022-10-03,Current,D
6860,9398,168895.0,6.96,36,2017-11-20,PaidOff,C
6861,4823,92473.0,6.14,60,2017-12-27,Current,D
6862,10895,15743.0,5.4,60,2015-07-24,PaidOff,A
6863,9609,71390.0,8.14,24,2024-10-27,Current,E
6864,3854,90138.0,7.71,48,2022-03-31,Defaulted,E
6865,5539,14594.0,6.18,36,2019-04-29,Current,B
6866,10675,823614.0,6.26,24,2024-05-09,Current,C
6867,3990,46389.0,8.33,48,2024-04-18,Current,D
6868,2628,7418.0,9.73,60,2024-07-03,Current,D
6869,1994,58908.0,6.73,24,2024-03-05,Current,C
6870,5942,213603.0,5.83,24,2022-12-20,Current,B
6871,2670,19945.0,6.0,12,2023-05-06,Current,B
6872,7405,36429.0,8.05,36,2018-09-04,PaidOff,E
6873,6530,161058.0,6.91,24,2017-12-02,Current,D
6874,2212,60953.0,8.02,48,2020-08-11,PaidOff,A
6875,9852,74678.0,5.76,36,2019-06-19,PaidOff,B
6876,8239,87608.0,4.74,36,2015-01-28,PaidOff,B
6877,9895,19249.0,11.59,36,2024-11-21,Current,D
6878,6778,92208.0,7.61,36,2022-03-28,Current,A
6879,5765,1668645.0,4.42,36,2015-08-02,PaidOff,A
6880,10971,7032.0,6.89,36,2024-12-25,PaidOff,A
6881,10567,56363.0,10.1,36,2020-08-03,PaidOff,B
6882,3662,15258.0,9.15,60,2015-03-22,Current,B
6883,1741,18431.0,6.47,24,2023-11-15,PaidOff,B
6884,8325,8432.0,7.81,36,2019-10-25,PaidOff,C
6885,1683,18573.0,7.67,36,2015-09-11,PaidOff,D
6886,10086,91035.0,8.75,48,2024-02-15,Current,D
6887,7466,60786.0,6.18,36,2020-12-02,Defaulted,E
6888,3060,21553.0,8.63,36,2019-02-18,Current,D
6889,7535,20875.0,7.94,48,2024-05-31,Current,C
6890,10375,26536.0,5.71,48,2024-10-10,Current,C
6891,2013,737821.0,4.74,36,2018-01-31,PaidOff,D
6892,5867,36979.0,5.34,36,2018-03-03,PaidOff,A
6893,10642,11993.0,5.39,12,2016-02-17,Current,C
6894,10810,82504.0,6.32,36,2015-04-15,PaidOff,A
6895,1126,58732.0,9.63,24,2019-02-04,PaidOff,E
6896,3991,140524.0,4.43,36,2024-03-11,Defaulted,D
6897,5197,57163.0,8.44,60,2018-10-11,Current,D
6898,9945,78150.0,9.66,36,2022-05-09,PaidOff,C
6899,9756,30953.0,5.58,36,2022-07-17,Current,B
6900,6431,8764.0,6.22,36,2018-09-26,Defaulted,C
6901,5876,87557.0,11.74,36,2023-11-20,Current,D
6902,10572,18632.0,5.42,12,2020-05-13,PaidOff,C
6903,2216,14756.0,7.1,36,2016-09-17,PaidOff,B
6904,8858,394471.0,11.14,36,2024-11-16,Current,C
6905,6678,88765.0,5.88,48,2023-05-01,Current,A
6906,9209,102055.0,6.73,36,2015-06-25,PaidOff,D
6907,9034,26421.0,8.61,60,2023-06-10,Defaulted,D
6908,9626,47934.0,6.78,36,2021-10-20,PaidOff,A
6909,2061,6469.0,8.67,36,2018-11-22,Current,E
6910,6975,78733.0,8.83,48,2020-07-10,Current,D
6911,6265,35677.0,4.52,36,2021-02-05,Defaulted,B
6912,3147,700715.0,6.19,36,2024-08-10,Current,A
6913,2856,65589.0,5.07,48,2023-11-27,Defaulted,D
6914,2859,18598.0,6.85,36,2020-03-06,Defaulted,D
6915,6664,208227.0,9.79,36,2018-04-17,PaidOff,B
6916,9602,19744.0,8.89,36,2021-02-18,PaidOff,C
6917,3740,21296.0,5.06,60,2016-03-06,PaidOff,C
6918,3226,80963.0,5.72,36,2020-04-28,PaidOff,B
6919,3661,108655.0,8.11,48,2015-10-05,Defaulted,D
6920,4754,15997.0,9.06,36,2023-04-29,Current,D
6921,9441,114850.0,9.52,36,2022-01-03,Current,D
6922,5825,14315.0,4.84,48,2017-12-25,Current,A
6923,1241,61253.0,9.24,36,2017-05-19,Current,D
6924,5885,12786.0,5.63,36,2020-08-14,PaidOff,C
6925,7802,25236.0,7.18,36,2022-03-30,Current,C
6926,7163,21072.0,4.38,36,2018-09-14,Current,A
6927,2174,204942.0,6.01,36,2023-12-17,Current,A
6928,3732,22575.0,7.74,36,2019-05-13,PaidOff,C
6929,8865,23947.0,4.83,48,2019-12-25,PaidOff,B
6930,9879,31237.0,4.81,48,2015-05-06,PaidOff,A
6931,8856,216018.0,7.22,36,2023-08-07,Current,D
6932,3284,67177.0,8.05,36,2015-03-29,PaidOff,E
6933,6285,34333.0,6.63,36,2024-12-23,Current,C
6934,1532,209474.0,10.82,36,2017-03-05,PaidOff,E
6935,2368,11856.0,5.79,60,2020-09-24,PaidOff,C
6936,6337,25960.0,5.04,36,2016-01-23,Current,A
6937,7618,34107.0,5.42,12,2015-04-04,PaidOff,B
6938,7044,14651.0,7.18,36,2015-04-20,Current,B
6939,5949,650686.0,7.82,48,2023-02-05,Defaulted,C
6940,5689,16711.0,9.44,48,2016-09-22,PaidOff,D
6941,10212,54287.0,8.9,36,2024-10-24,PaidOff,B
6942,8831,409691.0,4.94,48,2020-08-25,PaidOff,C
6943,10998,12594.0,5.14,24,2021-04-12,PaidOff,B
6944,2791,166368.0,6.57,36,2015-03-29,PaidOff,D
6945,5741,79087.0,9.9,36,2021-04-18,Current,D
6946,7022,50134.0,4.98,24,2017-04-20,PaidOff,C
6947,5474,161580.0,6.78,36,2019-08-20,PaidOff,A
6948,9373,46662.0,5.13,48,2015-10-10,PaidOff,A
6949,8224,354291.0,8.1,36,2019-10-30,PaidOff,C
6950,2451,17456.0,8.38,36,2015-07-30,PaidOff,D
6951,1142,56854.0,6.15,36,2022-08-21,Current,C
6952,5529,6931.0,7.33,60,2019-02-03,Current,C
6953,1175,7163.0,5.87,60,2015-04-04,Current,C
6954,6930,261951.0,9.8,36,2016-01-26,Current,D
6955,6120,34486.0,4.85,60,2022-02-23,Current,B
6956,6839,78767.0,8.47,36,2024-11-18,PaidOff,D
6957,1971,24059.0,8.47,36,2021-05-15,PaidOff,D
6958,3683,31268.0,6.09,36,2021-06-02,PaidOff,A
6959,7757,89736.0,5.27,24,2017-10-29,PaidOff,B
6960,8974,158297.0,4.42,36,2016-11-20,PaidOff,A
6961,6900,9184.0,4.87,36,2017-10-15,Current,C
6962,1721,8702.0,6.76,60,2018-01-27,Current,B
6963,8050,66490.0,7.56,36,2017-01-14,PaidOff,C
6964,6701,48883.0,6.78,60,2023-12-26,Defaulted,D
6965,2859,6200.0,10.48,36,2020-07-17,Current,D
6966,2243,45399.0,7.97,48,2024-07-06,Current,C
6967,6807,38740.0,7.08,48,2020-09-19,Defaulted,D
6968,1279,19233.0,5.08,48,2020-09-28,PaidOff,C
6969,5824,10235.0,10.19,36,2017-09-07,PaidOff,D
6970,10164,13796.0,10.11,48,2022-06-02,Current,D
6971,6350,63148.0,8.71,36,2016-04-04,PaidOff,D
6972,2804,23870.0,5.68,36,2015-05-14,PaidOff,C
6973,4207,121762.0,7.85,48,2020-12-28,PaidOff,C
6974,3696,36201.0,7.9,36,2015-06-09,Current,E
6975,4445,51630.0,4.63,36,2019-08-29,Current,A
6976,2346,101579.0,4.42,36,2019-04-15,Defaulted,A
6977,2319,74247.0,6.88,36,2019-11-18,Current,B
6978,3658,10303.0,6.47,36,2019-10-30,Current,D
6979,9307,20699.0,5.7,36,2022-11-24,Current,D
6980,1084,16707.0,9.16,24,2020-02-24,PaidOff,D
6981,3699,269586.0,6.8,36,2015-12-20,PaidOff,C
6982,8000,177335.0,5.57,36,2023-06-12,Current,A
6983,9621,7856.0,8.31,48,2019-10-22,PaidOff,C
6984,7675,180506.0,7.5,36,2019-07-28,Defaulted,D
6985,10364,29051.0,7.76,36,2020-06-16,PaidOff,C
6986,7815,23812.0,4.88,36,2018-09-27,Current,C
6987,5985,30349.0,8.41,48,2015-07-16,PaidOff,C
6988,5867,78516.0,5.15,24,2021-02-25,PaidOff,B
6989,8079,17809.0,10.68,36,2024-02-05,Current,E
6990,7841,10277.0,7.1,36,2023-08-28,Current,D
6991,6279,130098.0,12.36,48,2020-07-26,PaidOff,D
6992,8470,11662.0,10.35,36,2021-06-06,Current,D
6993,8145,546241.0,5.6,36,2020-07-28,Current,C
6994,8987,184168.0,8.33,24,2018-02-06,PaidOff,C
6995,5136,12538.0,7.82,36,2018-12-01,PaidOff,C
6996,3460,188519.0,5.82,48,2024-08-05,PaidOff,C
6997,5938,60198.0,6.73,36,2018-12-28,Current,D
6998,6452,344120.0,9.37,60,2024-03-26,Current,D
6999,2829,31312.0,5.05,36,2016-09-25,PaidOff,C
7000,2033,13268.0,5.5,36,2016-03-01,PaidOff,D
7001,1707,36609.0,6.12,48,2023-01-27,Current,B
7002,2899,260367.0,9.45,36,2024-08-12,PaidOff,D
7003,10631,27871.0,4.69,36,2015-03-15,PaidOff,A
7004,4941,258952.0,5.05,60,2020-11-08,Current,B
7005,3336,67892.0,4.8,24,2017-10-09,PaidOff,B
7006,1158,189615.0,8.46,36,2016-04-09,PaidOff,D
7007,9938,191427.0,7.76,60,2015-12-16,PaidOff,C
7008,8428,32381.0,10.56,36,2021-01-22,Current,E
7009,3372,118465.0,5.16,60,2019-03-22,Current,B
7010,7563,47811.0,9.19,36,2017-05-01,Current,E
7011,3577,12800.0,6.93,36,2022-04-15,Current,C
7012,4940,35172.0,5.13,36,2016-11-11,Current,B
7013,10549,10116.0,4.98,48,2020-06-28,Current,B
7014,6393,55824.0,5.45,48,2021-09-11,Current,A
7015,9977,53316.0,9.59,60,2015-11-02,PaidOff,D
7016,6591,16809.0,9.26,36,2021-10-10,PaidOff,C
7017,10958,23173.0,8.23,12,2018-05-08,PaidOff,A
7018,7970,12099.0,7.57,36,2016-05-02,PaidOff,B
7019,9599,133615.0,8.23,36,2024-06-17,Current,C
7020,5173,68588.0,8.77,36,2016-03-29,PaidOff,E
7021,3641,26321.0,7.69,48,2022-05-18,PaidOff,C
7022,10132,19989.0,7.62,36,2020-09-06,Current,A
7023,7293,19889.0,5.84,12,2021-07-09,Current,B
7024,4596,9404.0,6.95,24,2016-07-01,PaidOff,C
7025,10909,10783.0,7.51,12,2015-09-06,PaidOff,D
7026,8988,9228.0,8.91,48,2017-12-09,PaidOff,D
7027,3990,87012.0,10.9,60,2021-06-22,Current,E
7028,2610,57810.0,13.65,36,2024-05-26,Defaulted,D
7029,8401,24674.0,6.4,36,2017-07-22,Current,C
7030,7811,6798.0,5.88,24,2015-01-13,PaidOff,B
7031,8401,97171.0,6.67,48,2019-04-12,PaidOff,D
7032,4240,51345.0,5.26,36,2018-02-14,Current,B
7033,10073,128710.0,5.08,48,2017-01-27,PaidOff,A
7034,6739,286250.0,7.61,48,2024-12-09,Current,B
7035,6999,34149.0,6.18,36,2015-01-21,Current,C
7036,10331,8999.0,11.27,36,2017-09-07,Current,E
7037,6088,160568.0,4.06,24,2021-11-02,PaidOff,A
7038,3326,127057.0,8.91,48,2019-07-02,PaidOff,D
7039,5274,62695.0,4.96,24,2017-01-10,PaidOff,C
7040,9761,12305.0,8.14,36,2024-04-02,Current,E
7041,7146,89904.0,5.52,36,2016-10-06,PaidOff,B
7042,6133,110453.0,8.47,36,2017-07-05,PaidOff,D
7043,8014,169588.0,8.92,36,2019-10-06,PaidOff,E
7044,9609,13623.0,9.88,60,2023-01-17,Current,D
7045,3319,9994.0,4.65,48,2021-06-14,Current,C
7046,3151,10083.0,5.66,36,2015-09-23,PaidOff,C
7047,9422,99506.0,9.42,12,2017-03-24,Current,C
7048,3883,199656.0,5.41,36,2022-05-22,PaidOff,B
7049,3737,9016.0,9.31,36,2015-04-06,PaidOff,D
7050,10928,51387.0,7.69,36,2019-10-08,PaidOff,B
7051,7066,42542.0,5.9,48,2020-09-27,PaidOff,B
7052,4719,149559.0,5.54,60,2018-11-01,Defaulted,D
7053,3282,35974.0,7.68,36,2019-05-18,PaidOff,D
7054,6890,14132.0,4.41,36,2017-01-18,PaidOff,B
7055,8136,55847.0,7.12,60,2016-07-18,PaidOff,C
7056,6059,23012.0,7.76,36,2019-04-29,PaidOff,B
7057,4509,5965.0,8.56,36,2020-08-07,PaidOff,D
7058,2400,26443.0,5.13,36,2022-04-18,Current,B
7059,1038,108266.0,9.16,48,2019-11-25,Current,E
7060,2408,91268.0,5.42,36,2020-12-06,PaidOff,B
7061,8802,24564.0,7.71,36,2023-09-10,Current,C
7062,3299,23797.0,4.1,36,2019-02-08,PaidOff,A
7063,4027,21564.0,8.59,36,2016-06-27,PaidOff,C
7064,10368,52209.0,6.75,36,2024-12-03,Current,C
7065,10565,69269.0,8.48,36,2018-12-25,Current,E
7066,5714,20063.0,7.01,48,2016-02-27,PaidOff,B
7067,2640,285391.0,7.47,36,2020-07-11,Current,C
7068,1036,97934.0,6.42,36,2020-02-29,PaidOff,B
7069,10399,103590.0,4.33,24,2021-09-27,Current,B
7070,1505,23260.0,8.9,36,2019-06-16,PaidOff,D
7071,10356,40810.0,4.0,48,2015-03-09,PaidOff,A
7072,7244,35944.0,5.1,48,2022-08-09,PaidOff,B
7073,5277,31700.0,11.64,48,2024-06-09,Current,C
7074,10465,154601.0,10.29,24,2017-12-31,Current,E
7075,1878,67760.0,6.3,12,2017-04-05,Current,B
7076,10485,47490.0,7.13,60,2024-05-22,Current,B
7077,3167,62996.0,7.45,36,2023-09-03,Current,B
7078,10445,52548.0,8.72,36,2024-09-23,Current,D
7079,8488,42905.0,9.24,48,2017-04-23,PaidOff,C
7080,1477,11633.0,4.21,48,2016-09-09,Current,B
7081,1267,104970.0,4.61,36,2022-09-09,Current,A
7082,4183,10795.0,8.94,48,2020-09-17,PaidOff,E
7083,5808,377548.0,4.27,48,2024-06-29,Current,B
7084,3205,67556.0,9.24,36,2018-06-10,Current,E
7085,5530,23057.0,9.73,60,2017-11-20,Defaulted,D
7086,4000,11751.0,9.69,48,2016-03-28,Current,C
7087,3300,9372.0,6.23,36,2018-11-04,PaidOff,B
7088,4449,7062.0,5.6,36,2019-08-17,PaidOff,A
7089,1527,49938.0,8.3,36,2016-05-24,PaidOff,C
7090,1605,20931.0,4.83,24,2021-10-30,PaidOff,C
7091,10981,74695.0,9.02,36,2016-02-27,PaidOff,A
7092,1601,162985.0,9.51,24,2024-02-05,Current,B
7093,3528,82905.0,4.18,48,2020-11-11,Current,B
7094,5583,319023.0,7.24,48,2020-04-29,PaidOff,B
7095,2806,14210.0,8.09,48,2023-09-05,Current,C
7096,10765,21336.0,8.19,36,2021-02-14,PaidOff,D
7097,10296,35073.0,10.01,36,2015-05-26,PaidOff,D
7098,2074,42200.0,9.24,36,2017-07-31,Current,C
7099,1225,16183.0,9.03,48,2022-07-02,PaidOff,C
7100,8064,61106.0,8.54,48,2019-08-17,PaidOff,C
7101,10826,14946.0,10.74,48,2022-06-29,Current,E
7102,6221,105261.0,6.14,36,2017-08-11,Current,B
7103,3122,278391.0,6.54,12,2016-06-11,PaidOff,C
7104,6069,446291.0,11.02,36,2019-12-02,Current,E
7105,6683,892202.0,4.91,12,2019-08-26,Current,A
7106,9919,53145.0,7.01,48,2016-10-19,PaidOff,D
7107,4360,308881.0,4.18,36,2022-12-29,Current,E
7108,4162,7369.0,8.38,24,2017-03-06,PaidOff,C
7109,8448,95239.0,6.77,36,2015-08-09,PaidOff,E
7110,2427,200991.0,6.47,24,2019-02-14,PaidOff,B
